# Flux Map Data (Trace-Once Method) - Generated: 2025-04-02 14:44:58
# Number of rays: 100000
# Detector dimensions: 40cm x 40cm
# Sphere inner radius: 100.1cm
# Sphere outer radius: 101cm
# Exit port angle: 160 degrees
# Theta bins: 180
# Phi bins: 90
# Mirror reflectance: 0.99
# Gaussian roughness: 0.01
# Lambertian scattering: enabled
# Source position (x,y,z): -60cm, 0cm, -75cm
# Source direction (x,y,z): 5, 0, 0
# Max reflections: 50000
# Method: Trace-Once (single trace, multiple detector positions)
theta,phi,fraction
0.750000,66.000000,0.014970
0.750000,70.000000,0.015030
0.750000,74.000000,0.014990
0.750000,78.000000,0.014960
0.750000,82.000000,0.015000
0.750000,86.000000,0.015030
0.750000,90.000000,0.015030
0.750000,94.000000,0.015080
0.750000,98.000000,0.015120
0.750000,102.000000,0.015090
0.750000,106.000000,0.015070
0.750000,110.000000,0.015040
0.750000,114.000000,0.015010
0.750000,118.000000,0.015000
0.750000,122.000000,0.014960
0.750000,126.000000,0.014980
0.750000,130.000000,0.014980
0.750000,134.000000,0.014980
0.750000,138.000000,0.015010
0.750000,142.000000,0.015020
0.750000,146.000000,0.015040
0.750000,150.000000,0.015020
0.750000,154.000000,0.015070
0.750000,158.000000,0.015080
0.750000,162.000000,0.015080
0.750000,166.000000,0.015040
0.750000,170.000000,0.015040
0.750000,174.000000,0.015040
0.750000,178.000000,0.015010
0.750000,182.000000,0.015070
0.750000,186.000000,0.015080
0.750000,190.000000,0.015110
0.750000,194.000000,0.015120
0.750000,198.000000,0.015150
0.750000,202.000000,0.015180
0.750000,206.000000,0.015140
0.750000,210.000000,0.015110
0.750000,214.000000,0.015080
0.750000,218.000000,0.015080
0.750000,222.000000,0.015020
0.750000,226.000000,0.015040
0.750000,230.000000,0.015070
0.750000,234.000000,0.015060
0.750000,238.000000,0.015050
0.750000,242.000000,0.015020
0.750000,246.000000,0.015020
0.750000,250.000000,0.014990
0.750000,254.000000,0.015050
0.750000,258.000000,0.015040
0.750000,262.000000,0.015010
0.750000,266.000000,0.014960
0.750000,270.000000,0.015000
0.750000,274.000000,0.015020
0.750000,278.000000,0.015010
0.750000,282.000000,0.014980
0.750000,286.000000,0.015010
0.750000,290.000000,0.015040
0.750000,294.000000,0.015080
0.750000,298.000000,0.015110
0.750000,302.000000,0.015110
0.750000,306.000000,0.015080
0.750000,310.000000,0.015040
0.750000,314.000000,0.015060
0.750000,318.000000,0.015040
0.750000,322.000000,0.015010
0.750000,326.000000,0.015070
0.750000,330.000000,0.015020
0.750000,334.000000,0.014960
0.750000,338.000000,0.015020
0.750000,342.000000,0.014990
0.750000,346.000000,0.015000
0.750000,350.000000,0.015020
0.750000,354.000000,0.014980
0.750000,358.000000,0.014990
1.250000,2.000000,0.014960
1.250000,6.000000,0.014940
1.250000,10.000000,0.014930
1.250000,14.000000,0.014910
1.250000,18.000000,0.014880
1.250000,22.000000,0.014920
1.250000,26.000000,0.014910
1.250000,30.000000,0.014910
1.250000,34.000000,0.014880
1.250000,38.000000,0.014890
1.250000,42.000000,0.014890
1.250000,46.000000,0.014920
1.250000,50.000000,0.014950
1.250000,54.000000,0.014950
1.250000,58.000000,0.014960
1.250000,62.000000,0.014940
1.250000,66.000000,0.014940
1.250000,70.000000,0.014930
1.250000,74.000000,0.014920
1.250000,78.000000,0.014910
1.250000,82.000000,0.014920
1.250000,86.000000,0.014950
1.250000,90.000000,0.015010
1.250000,94.000000,0.014990
1.250000,98.000000,0.015010
1.250000,102.000000,0.014920
1.250000,106.000000,0.014970
1.250000,110.000000,0.014970
1.250000,114.000000,0.015010
1.250000,118.000000,0.015070
1.250000,122.000000,0.015080
1.250000,126.000000,0.015120
1.250000,130.000000,0.015130
1.250000,134.000000,0.015110
1.250000,138.000000,0.015110
1.250000,142.000000,0.015080
1.250000,146.000000,0.015070
1.250000,150.000000,0.015080
1.250000,154.000000,0.015120
1.250000,158.000000,0.015150
1.250000,162.000000,0.015090
1.250000,166.000000,0.015100
1.250000,170.000000,0.015090
1.250000,174.000000,0.015100
1.250000,178.000000,0.015080
1.250000,182.000000,0.015050
1.250000,186.000000,0.015090
1.250000,190.000000,0.015080
1.250000,194.000000,0.015100
1.250000,198.000000,0.015130
1.250000,202.000000,0.015120
1.250000,206.000000,0.015110
1.250000,210.000000,0.015050
1.250000,214.000000,0.015060
1.250000,218.000000,0.015070
1.250000,222.000000,0.015040
1.250000,226.000000,0.015060
1.250000,230.000000,0.015050
1.250000,234.000000,0.015040
1.250000,238.000000,0.015030
1.250000,242.000000,0.015030
1.250000,246.000000,0.015080
1.250000,250.000000,0.015090
1.250000,254.000000,0.015080
1.250000,258.000000,0.015080
1.250000,262.000000,0.015010
1.250000,266.000000,0.015040
1.250000,270.000000,0.015020
1.250000,274.000000,0.015070
1.250000,278.000000,0.015060
1.250000,282.000000,0.015050
1.250000,286.000000,0.015040
1.250000,290.000000,0.015040
1.250000,294.000000,0.015020
1.250000,298.000000,0.015040
1.250000,302.000000,0.015060
1.250000,306.000000,0.015060
1.250000,310.000000,0.015080
1.250000,314.000000,0.015020
1.250000,318.000000,0.015020
1.250000,322.000000,0.014950
1.250000,326.000000,0.014920
1.250000,330.000000,0.014940
1.250000,334.000000,0.014920
1.250000,338.000000,0.014940
1.250000,342.000000,0.014950
1.250000,346.000000,0.014960
1.250000,350.000000,0.014960
1.250000,354.000000,0.014930
1.250000,358.000000,0.014950
1.750000,2.000000,0.014990
1.750000,6.000000,0.014920
1.750000,10.000000,0.014910
1.750000,14.000000,0.014960
1.750000,18.000000,0.015030
1.750000,22.000000,0.014900
1.750000,26.000000,0.014940
1.750000,30.000000,0.014890
1.750000,34.000000,0.014820
1.750000,38.000000,0.014840
1.750000,42.000000,0.014800
1.750000,46.000000,0.014780
1.750000,50.000000,0.014830
1.750000,54.000000,0.014850
1.750000,58.000000,0.014890
1.750000,62.000000,0.014880
1.750000,66.000000,0.014970
1.750000,70.000000,0.014990
1.750000,74.000000,0.014930
1.750000,78.000000,0.014940
1.750000,82.000000,0.014880
1.750000,86.000000,0.014860
1.750000,90.000000,0.014920
1.750000,94.000000,0.014960
1.750000,98.000000,0.015020
1.750000,102.000000,0.014990
1.750000,106.000000,0.015030
1.750000,110.000000,0.015080
1.750000,114.000000,0.015050
1.750000,118.000000,0.015060
1.750000,122.000000,0.015050
1.750000,126.000000,0.015040
1.750000,130.000000,0.015070
1.750000,134.000000,0.015070
1.750000,138.000000,0.015100
1.750000,142.000000,0.015120
1.750000,146.000000,0.015140
1.750000,150.000000,0.015120
1.750000,154.000000,0.015120
1.750000,158.000000,0.015100
1.750000,162.000000,0.015100
1.750000,166.000000,0.015130
1.750000,170.000000,0.015140
1.750000,174.000000,0.015110
1.750000,178.000000,0.015130
1.750000,182.000000,0.015090
1.750000,186.000000,0.015100
1.750000,190.000000,0.015070
1.750000,194.000000,0.014980
1.750000,198.000000,0.015050
1.750000,202.000000,0.015100
1.750000,206.000000,0.015060
1.750000,210.000000,0.015150
1.750000,214.000000,0.015160
1.750000,218.000000,0.015150
1.750000,222.000000,0.015140
1.750000,226.000000,0.015100
1.750000,230.000000,0.015100
1.750000,234.000000,0.015070
1.750000,238.000000,0.015110
1.750000,242.000000,0.015140
1.750000,246.000000,0.015140
1.750000,250.000000,0.015110
1.750000,254.000000,0.015070
1.750000,258.000000,0.015090
1.750000,262.000000,0.015050
1.750000,266.000000,0.015080
1.750000,270.000000,0.015110
1.750000,274.000000,0.015060
1.750000,278.000000,0.015050
1.750000,282.000000,0.015020
1.750000,286.000000,0.014970
1.750000,290.000000,0.015020
1.750000,294.000000,0.015000
1.750000,298.000000,0.015000
1.750000,302.000000,0.015000
1.750000,306.000000,0.015000
1.750000,310.000000,0.015030
1.750000,314.000000,0.015040
1.750000,318.000000,0.015020
1.750000,322.000000,0.015020
1.750000,326.000000,0.015030
1.750000,330.000000,0.015050
1.750000,334.000000,0.015090
1.750000,338.000000,0.015130
1.750000,342.000000,0.015120
1.750000,346.000000,0.015120
1.750000,350.000000,0.015100
1.750000,354.000000,0.015110
1.750000,358.000000,0.015000
2.250000,2.000000,0.015000
2.250000,6.000000,0.014990
2.250000,10.000000,0.014950
2.250000,14.000000,0.014900
2.250000,18.000000,0.014840
2.250000,22.000000,0.014830
2.250000,26.000000,0.014900
2.250000,30.000000,0.014880
2.250000,34.000000,0.014900
2.250000,38.000000,0.014950
2.250000,42.000000,0.014930
2.250000,46.000000,0.014860
2.250000,50.000000,0.014780
2.250000,54.000000,0.014800
2.250000,58.000000,0.014930
2.250000,62.000000,0.014890
2.250000,66.000000,0.014930
2.250000,70.000000,0.014900
2.250000,74.000000,0.014940
2.250000,78.000000,0.014960
2.250000,82.000000,0.014930
2.250000,86.000000,0.015000
2.250000,90.000000,0.015020
2.250000,94.000000,0.015070
2.250000,98.000000,0.014980
2.250000,102.000000,0.014920
2.250000,106.000000,0.014990
2.250000,110.000000,0.015040
2.250000,114.000000,0.015070
2.250000,118.000000,0.015100
2.250000,122.000000,0.015130
2.250000,126.000000,0.015130
2.250000,130.000000,0.015140
2.250000,134.000000,0.015120
2.250000,138.000000,0.015110
2.250000,142.000000,0.015090
2.250000,146.000000,0.015140
2.250000,150.000000,0.015130
2.250000,154.000000,0.015100
2.250000,158.000000,0.015190
2.250000,162.000000,0.015130
2.250000,166.000000,0.015110
2.250000,170.000000,0.015080
2.250000,174.000000,0.015050
2.250000,178.000000,0.014960
2.250000,182.000000,0.014960
2.250000,186.000000,0.015020
2.250000,190.000000,0.014960
2.250000,194.000000,0.014970
2.250000,198.000000,0.014990
2.250000,202.000000,0.015070
2.250000,206.000000,0.015120
2.250000,210.000000,0.015130
2.250000,214.000000,0.015100
2.250000,218.000000,0.015070
2.250000,222.000000,0.015110
2.250000,226.000000,0.015070
2.250000,230.000000,0.015090
2.250000,234.000000,0.015100
2.250000,238.000000,0.015170
2.250000,242.000000,0.015180
2.250000,246.000000,0.015150
2.250000,250.000000,0.015010
2.250000,254.000000,0.015030
2.250000,258.000000,0.014970
2.250000,262.000000,0.015010
2.250000,266.000000,0.015010
2.250000,270.000000,0.015100
2.250000,274.000000,0.015120
2.250000,278.000000,0.015030
2.250000,282.000000,0.015020
2.250000,286.000000,0.014980
2.250000,290.000000,0.014990
2.250000,294.000000,0.015080
2.250000,298.000000,0.015000
2.250000,302.000000,0.015000
2.250000,306.000000,0.015030
2.250000,310.000000,0.015050
2.250000,314.000000,0.015070
2.250000,318.000000,0.015090
2.250000,322.000000,0.015130
2.250000,326.000000,0.015120
2.250000,330.000000,0.015130
2.250000,334.000000,0.015170
2.250000,338.000000,0.015140
2.250000,342.000000,0.015150
2.250000,346.000000,0.015170
2.250000,350.000000,0.015140
2.250000,354.000000,0.015100
2.250000,358.000000,0.015060
2.750000,2.000000,0.015170
2.750000,6.000000,0.015040
2.750000,10.000000,0.015010
2.750000,14.000000,0.014940
2.750000,18.000000,0.014860
2.750000,22.000000,0.014820
2.750000,26.000000,0.014840
2.750000,30.000000,0.014870
2.750000,34.000000,0.014850
2.750000,38.000000,0.014820
2.750000,42.000000,0.014870
2.750000,46.000000,0.014870
2.750000,50.000000,0.014880
2.750000,54.000000,0.014790
2.750000,58.000000,0.014800
2.750000,62.000000,0.014790
2.750000,66.000000,0.014900
2.750000,70.000000,0.014940
2.750000,74.000000,0.014940
2.750000,78.000000,0.015080
2.750000,82.000000,0.015060
2.750000,86.000000,0.015030
2.750000,90.000000,0.015020
2.750000,94.000000,0.014980
2.750000,98.000000,0.014910
2.750000,102.000000,0.014920
2.750000,106.000000,0.014970
2.750000,110.000000,0.015000
2.750000,114.000000,0.015070
2.750000,118.000000,0.015060
2.750000,122.000000,0.015090
2.750000,126.000000,0.015070
2.750000,130.000000,0.015150
2.750000,134.000000,0.015140
2.750000,138.000000,0.014980
2.750000,142.000000,0.014940
2.750000,146.000000,0.014960
2.750000,150.000000,0.015000
2.750000,154.000000,0.015040
2.750000,158.000000,0.015040
2.750000,162.000000,0.015060
2.750000,166.000000,0.015020
2.750000,170.000000,0.014990
2.750000,174.000000,0.015030
2.750000,178.000000,0.014980
2.750000,182.000000,0.014970
2.750000,186.000000,0.014940
2.750000,190.000000,0.014840
2.750000,194.000000,0.014860
2.750000,198.000000,0.014930
2.750000,202.000000,0.014900
2.750000,206.000000,0.014920
2.750000,210.000000,0.014940
2.750000,214.000000,0.014970
2.750000,218.000000,0.014990
2.750000,222.000000,0.015020
2.750000,226.000000,0.014940
2.750000,230.000000,0.014970
2.750000,234.000000,0.015030
2.750000,238.000000,0.015020
2.750000,242.000000,0.015060
2.750000,246.000000,0.015070
2.750000,250.000000,0.015040
2.750000,254.000000,0.015030
2.750000,258.000000,0.014990
2.750000,262.000000,0.014960
2.750000,266.000000,0.015030
2.750000,270.000000,0.015090
2.750000,274.000000,0.015120
2.750000,278.000000,0.015100
2.750000,282.000000,0.015060
2.750000,286.000000,0.015010
2.750000,290.000000,0.015090
2.750000,294.000000,0.015090
2.750000,298.000000,0.015040
2.750000,302.000000,0.015110
2.750000,306.000000,0.015060
2.750000,310.000000,0.015070
2.750000,314.000000,0.015110
2.750000,318.000000,0.015110
2.750000,322.000000,0.015120
2.750000,326.000000,0.015080
2.750000,330.000000,0.015080
2.750000,334.000000,0.015030
2.750000,338.000000,0.015090
2.750000,342.000000,0.015150
2.750000,346.000000,0.015100
2.750000,350.000000,0.015110
2.750000,354.000000,0.015140
2.750000,358.000000,0.015180
3.250000,2.000000,0.015100
3.250000,6.000000,0.015030
3.250000,10.000000,0.014910
3.250000,14.000000,0.014820
3.250000,18.000000,0.014890
3.250000,22.000000,0.014830
3.250000,26.000000,0.014830
3.250000,30.000000,0.014660
3.250000,34.000000,0.014770
3.250000,38.000000,0.014810
3.250000,42.000000,0.014720
3.250000,46.000000,0.014760
3.250000,50.000000,0.014730
3.250000,54.000000,0.014740
3.250000,58.000000,0.014760
3.250000,62.000000,0.014710
3.250000,66.000000,0.014820
3.250000,70.000000,0.014770
3.250000,74.000000,0.014820
3.250000,78.000000,0.014850
3.250000,82.000000,0.014880
3.250000,86.000000,0.014850
3.250000,90.000000,0.014870
3.250000,94.000000,0.014870
3.250000,98.000000,0.014810
3.250000,102.000000,0.014840
3.250000,106.000000,0.014880
3.250000,110.000000,0.015040
3.250000,114.000000,0.014880
3.250000,118.000000,0.014950
3.250000,122.000000,0.014970
3.250000,126.000000,0.015020
3.250000,130.000000,0.014930
3.250000,134.000000,0.014920
3.250000,138.000000,0.014880
3.250000,142.000000,0.014840
3.250000,146.000000,0.014870
3.250000,150.000000,0.014870
3.250000,154.000000,0.014950
3.250000,158.000000,0.014970
3.250000,162.000000,0.014870
3.250000,166.000000,0.014880
3.250000,170.000000,0.014860
3.250000,174.000000,0.014860
3.250000,178.000000,0.014910
3.250000,182.000000,0.014820
3.250000,186.000000,0.014890
3.250000,190.000000,0.014980
3.250000,194.000000,0.014870
3.250000,198.000000,0.014840
3.250000,202.000000,0.014720
3.250000,206.000000,0.014760
3.250000,210.000000,0.014810
3.250000,214.000000,0.014900
3.250000,218.000000,0.015000
3.250000,222.000000,0.015040
3.250000,226.000000,0.015040
3.250000,230.000000,0.015030
3.250000,234.000000,0.015070
3.250000,238.000000,0.015000
3.250000,242.000000,0.014990
3.250000,246.000000,0.014950
3.250000,250.000000,0.014980
3.250000,254.000000,0.015030
3.250000,258.000000,0.015000
3.250000,262.000000,0.014990
3.250000,266.000000,0.015080
3.250000,270.000000,0.015090
3.250000,274.000000,0.015020
3.250000,278.000000,0.014950
3.250000,282.000000,0.014930
3.250000,286.000000,0.014950
3.250000,290.000000,0.014970
3.250000,294.000000,0.015000
3.250000,298.000000,0.015020
3.250000,302.000000,0.014990
3.250000,306.000000,0.014980
3.250000,310.000000,0.014990
3.250000,314.000000,0.015040
3.250000,318.000000,0.015140
3.250000,322.000000,0.015100
3.250000,326.000000,0.015020
3.250000,330.000000,0.015110
3.250000,334.000000,0.015100
3.250000,338.000000,0.015120
3.250000,342.000000,0.015100
3.250000,346.000000,0.015090
3.250000,350.000000,0.015090
3.250000,354.000000,0.015110
3.250000,358.000000,0.015060
3.750000,2.000000,0.015020
3.750000,6.000000,0.014950
3.750000,10.000000,0.014760
3.750000,14.000000,0.014710
3.750000,18.000000,0.014730
3.750000,22.000000,0.014650
3.750000,26.000000,0.014730
3.750000,30.000000,0.014670
3.750000,34.000000,0.014660
3.750000,38.000000,0.014690
3.750000,42.000000,0.014740
3.750000,46.000000,0.014810
3.750000,50.000000,0.014690
3.750000,54.000000,0.014630
3.750000,58.000000,0.014660
3.750000,62.000000,0.014830
3.750000,66.000000,0.014770
3.750000,70.000000,0.014640
3.750000,74.000000,0.014600
3.750000,78.000000,0.014710
3.750000,82.000000,0.014780
3.750000,86.000000,0.014760
3.750000,90.000000,0.014840
3.750000,94.000000,0.014820
3.750000,98.000000,0.014830
3.750000,102.000000,0.014870
3.750000,106.000000,0.014840
3.750000,110.000000,0.014730
3.750000,114.000000,0.014810
3.750000,118.000000,0.014790
3.750000,122.000000,0.014930
3.750000,126.000000,0.014880
3.750000,130.000000,0.014870
3.750000,134.000000,0.014810
3.750000,138.000000,0.014810
3.750000,142.000000,0.014830
3.750000,146.000000,0.014840
3.750000,150.000000,0.014850
3.750000,154.000000,0.014890
3.750000,158.000000,0.014770
3.750000,162.000000,0.014740
3.750000,166.000000,0.014730
3.750000,170.000000,0.014780
3.750000,174.000000,0.014780
3.750000,178.000000,0.014720
3.750000,182.000000,0.014770
3.750000,186.000000,0.014830
3.750000,190.000000,0.014840
3.750000,194.000000,0.014800
3.750000,198.000000,0.014730
3.750000,202.000000,0.014760
3.750000,206.000000,0.014690
3.750000,210.000000,0.014710
3.750000,214.000000,0.014770
3.750000,218.000000,0.014830
3.750000,222.000000,0.014830
3.750000,226.000000,0.014900
3.750000,230.000000,0.014890
3.750000,234.000000,0.014900
3.750000,238.000000,0.014910
3.750000,242.000000,0.014850
3.750000,246.000000,0.014940
3.750000,250.000000,0.015020
3.750000,254.000000,0.014960
3.750000,258.000000,0.014880
3.750000,262.000000,0.014880
3.750000,266.000000,0.014980
3.750000,270.000000,0.014910
3.750000,274.000000,0.014940
3.750000,278.000000,0.014920
3.750000,282.000000,0.014780
3.750000,286.000000,0.014820
3.750000,290.000000,0.014870
3.750000,294.000000,0.015020
3.750000,298.000000,0.015000
3.750000,302.000000,0.014910
3.750000,306.000000,0.015020
3.750000,310.000000,0.014950
3.750000,314.000000,0.015010
3.750000,318.000000,0.014970
3.750000,322.000000,0.014970
3.750000,326.000000,0.015030
3.750000,330.000000,0.015120
3.750000,334.000000,0.015110
3.750000,338.000000,0.015070
3.750000,342.000000,0.015000
3.750000,346.000000,0.015080
3.750000,350.000000,0.015130
3.750000,354.000000,0.015030
3.750000,358.000000,0.015020
4.250000,2.000000,0.014970
4.250000,6.000000,0.014820
4.250000,10.000000,0.014770
4.250000,14.000000,0.014770
4.250000,18.000000,0.014820
4.250000,22.000000,0.014650
4.250000,26.000000,0.014570
4.250000,30.000000,0.014620
4.250000,34.000000,0.014690
4.250000,38.000000,0.014630
4.250000,42.000000,0.014710
4.250000,46.000000,0.014700
4.250000,50.000000,0.014570
4.250000,54.000000,0.014530
4.250000,58.000000,0.014530
4.250000,62.000000,0.014540
4.250000,66.000000,0.014530
4.250000,70.000000,0.014570
4.250000,74.000000,0.014590
4.250000,78.000000,0.014700
4.250000,82.000000,0.014770
4.250000,86.000000,0.014720
4.250000,90.000000,0.014700
4.250000,94.000000,0.014770
4.250000,98.000000,0.014680
4.250000,102.000000,0.014710
4.250000,106.000000,0.014720
4.250000,110.000000,0.014720
4.250000,114.000000,0.014810
4.250000,118.000000,0.014790
4.250000,122.000000,0.014820
4.250000,126.000000,0.014830
4.250000,130.000000,0.014820
4.250000,134.000000,0.014780
4.250000,138.000000,0.014790
4.250000,142.000000,0.014780
4.250000,146.000000,0.014740
4.250000,150.000000,0.014680
4.250000,154.000000,0.014720
4.250000,158.000000,0.014670
4.250000,162.000000,0.014690
4.250000,166.000000,0.014690
4.250000,170.000000,0.014680
4.250000,174.000000,0.014730
4.250000,178.000000,0.014700
4.250000,182.000000,0.014720
4.250000,186.000000,0.014780
4.250000,190.000000,0.014720
4.250000,194.000000,0.014730
4.250000,198.000000,0.014750
4.250000,202.000000,0.014650
4.250000,206.000000,0.014710
4.250000,210.000000,0.014680
4.250000,214.000000,0.014680
4.250000,218.000000,0.014680
4.250000,222.000000,0.014710
4.250000,226.000000,0.014780
4.250000,230.000000,0.014780
4.250000,234.000000,0.014860
4.250000,238.000000,0.014820
4.250000,242.000000,0.014900
4.250000,246.000000,0.014880
4.250000,250.000000,0.014900
4.250000,254.000000,0.014680
4.250000,258.000000,0.014700
4.250000,262.000000,0.014710
4.250000,266.000000,0.014760
4.250000,270.000000,0.014730
4.250000,274.000000,0.014750
4.250000,278.000000,0.014770
4.250000,282.000000,0.014760
4.250000,286.000000,0.014760
4.250000,290.000000,0.014870
4.250000,294.000000,0.014890
4.250000,298.000000,0.014800
4.250000,302.000000,0.014710
4.250000,306.000000,0.014890
4.250000,310.000000,0.014970
4.250000,314.000000,0.014870
4.250000,318.000000,0.014910
4.250000,322.000000,0.014870
4.250000,326.000000,0.014930
4.250000,330.000000,0.014930
4.250000,334.000000,0.015010
4.250000,338.000000,0.014920
4.250000,342.000000,0.015000
4.250000,346.000000,0.015010
4.250000,350.000000,0.014960
4.250000,354.000000,0.015050
4.250000,358.000000,0.014970
4.750000,2.000000,0.014920
4.750000,6.000000,0.014800
4.750000,10.000000,0.014750
4.750000,14.000000,0.014710
4.750000,18.000000,0.014740
4.750000,22.000000,0.014650
4.750000,26.000000,0.014520
4.750000,30.000000,0.014450
4.750000,34.000000,0.014590
4.750000,38.000000,0.014510
4.750000,42.000000,0.014650
4.750000,46.000000,0.014660
4.750000,50.000000,0.014600
4.750000,54.000000,0.014550
4.750000,58.000000,0.014550
4.750000,62.000000,0.014540
4.750000,66.000000,0.014500
4.750000,70.000000,0.014510
4.750000,74.000000,0.014650
4.750000,78.000000,0.014640
4.750000,82.000000,0.014670
4.750000,86.000000,0.014610
4.750000,90.000000,0.014520
4.750000,94.000000,0.014700
4.750000,98.000000,0.014730
4.750000,102.000000,0.014660
4.750000,106.000000,0.014680
4.750000,110.000000,0.014660
4.750000,114.000000,0.014700
4.750000,118.000000,0.014720
4.750000,122.000000,0.014720
4.750000,126.000000,0.014890
4.750000,130.000000,0.014950
4.750000,134.000000,0.014900
4.750000,138.000000,0.014880
4.750000,142.000000,0.014770
4.750000,146.000000,0.014840
4.750000,150.000000,0.014740
4.750000,154.000000,0.014720
4.750000,158.000000,0.014630
4.750000,162.000000,0.014740
4.750000,166.000000,0.014730
4.750000,170.000000,0.014830
4.750000,174.000000,0.014690
4.750000,178.000000,0.014620
4.750000,182.000000,0.014630
4.750000,186.000000,0.014660
4.750000,190.000000,0.014610
4.750000,194.000000,0.014630
4.750000,198.000000,0.014780
4.750000,202.000000,0.014800
4.750000,206.000000,0.014810
4.750000,210.000000,0.014800
4.750000,214.000000,0.014830
4.750000,218.000000,0.014690
4.750000,222.000000,0.014770
4.750000,226.000000,0.014690
4.750000,230.000000,0.014690
4.750000,234.000000,0.014810
4.750000,238.000000,0.014750
4.750000,242.000000,0.014830
4.750000,246.000000,0.014780
4.750000,250.000000,0.014700
4.750000,254.000000,0.014630
4.750000,258.000000,0.014570
4.750000,262.000000,0.014520
4.750000,266.000000,0.014620
4.750000,270.000000,0.014760
4.750000,274.000000,0.014790
4.750000,278.000000,0.014790
4.750000,282.000000,0.014760
4.750000,286.000000,0.014700
4.750000,290.000000,0.014710
4.750000,294.000000,0.014770
4.750000,298.000000,0.014810
4.750000,302.000000,0.014720
4.750000,306.000000,0.014700
4.750000,310.000000,0.014850
4.750000,314.000000,0.014820
4.750000,318.000000,0.014820
4.750000,322.000000,0.014780
4.750000,326.000000,0.014810
4.750000,330.000000,0.014850
4.750000,334.000000,0.014880
4.750000,338.000000,0.014980
4.750000,342.000000,0.015000
4.750000,346.000000,0.015000
