# Detector Data - Generated: 2025-03-25 10:02:39
# Number of rays: 50000
# Detector dimensions: 20cm x 20cm
# Sphere inner radius: 100.1cm
# Sphere outer radius: 101cm
# Exit port angle: 170 degrees
# Theta bins: 45
# Phi bins: 90
# Mirror reflectance: 0.99
# Gaussian roughness: 0.75
# Lambertian scattering: enabled
theta,phi,fraction
61.000000,206.000000,0.000000
61.000000,210.000000,0.000000
61.000000,214.000000,0.000000
61.000000,218.000000,0.000000
61.000000,222.000000,0.000000
61.000000,226.000000,0.000000
61.000000,230.000000,0.000000
61.000000,234.000000,0.000000
61.000000,238.000000,0.000000
61.000000,242.000000,0.000000
61.000000,246.000000,0.000000
61.000000,250.000000,0.000000
61.000000,254.000000,0.000000
61.000000,258.000000,0.000000
61.000000,262.000000,0.000000
61.000000,266.000000,0.000000
61.000000,270.000000,0.000000
61.000000,274.000000,0.000000
61.000000,278.000000,0.000000
61.000000,282.000000,0.000000
61.000000,286.000000,0.000000
61.000000,290.000000,0.000000
61.000000,294.000000,0.000000
61.000000,298.000000,0.000000
61.000000,302.000000,0.000000
61.000000,306.000000,0.000000
61.000000,310.000000,0.000000
61.000000,314.000000,0.000000
61.000000,318.000000,0.000000
61.000000,322.000000,0.000000
61.000000,326.000000,0.000000
61.000000,330.000000,0.000000
61.000000,334.000000,0.000000
61.000000,338.000000,0.000000
61.000000,342.000000,0.000000
61.000000,346.000000,0.000000
61.000000,350.000000,0.000000
61.000000,354.000000,0.000000
61.000000,358.000000,0.000000
63.000000,2.000000,0.000000
63.000000,6.000000,0.000000
63.000000,10.000000,0.000000
63.000000,14.000000,0.000000
63.000000,18.000000,0.000000
63.000000,22.000000,0.000000
63.000000,26.000000,0.000000
63.000000,30.000000,0.000000
63.000000,34.000000,0.000000
63.000000,38.000000,0.000000
63.000000,42.000000,0.000000
63.000000,46.000000,0.000000
63.000000,50.000000,0.000000
63.000000,54.000000,0.000000
63.000000,58.000000,0.000000
63.000000,62.000000,0.000000
63.000000,66.000000,0.000000
63.000000,70.000000,0.000000
63.000000,74.000000,0.000000
63.000000,78.000000,0.000000
63.000000,82.000000,0.000000
63.000000,86.000000,0.000000
63.000000,90.000000,0.000000
63.000000,94.000000,0.000000
63.000000,98.000000,0.000000
63.000000,102.000000,0.000000
63.000000,106.000000,0.000000
63.000000,110.000000,0.000000
63.000000,114.000000,0.000000
63.000000,118.000000,0.000000
63.000000,122.000000,0.000000
63.000000,126.000000,0.000000
63.000000,130.000000,0.000000
63.000000,134.000000,0.000000
63.000000,138.000000,0.000000
63.000000,142.000000,0.000000
63.000000,146.000000,0.000000
63.000000,150.000000,0.000000
63.000000,154.000000,0.000000
63.000000,158.000000,0.000000
63.000000,162.000000,0.000000
63.000000,166.000000,0.000000
63.000000,170.000000,0.000000
63.000000,174.000000,0.000000
63.000000,178.000000,0.000000
63.000000,182.000000,0.000000
63.000000,186.000000,0.000000
63.000000,190.000000,0.000000
63.000000,194.000000,0.000000
63.000000,198.000000,0.000000
63.000000,202.000000,0.000000
63.000000,206.000000,0.000000
63.000000,210.000000,0.000000
63.000000,214.000000,0.000000
63.000000,218.000000,0.000000
63.000000,222.000000,0.000000
63.000000,226.000000,0.000000
63.000000,230.000000,0.000000
63.000000,234.000000,0.000000
63.000000,238.000000,0.000000
63.000000,242.000000,0.000000
63.000000,246.000000,0.000000
63.000000,250.000000,0.000000
63.000000,254.000000,0.000000
63.000000,258.000000,0.000000
63.000000,262.000000,0.000000
63.000000,266.000000,0.000000
63.000000,270.000000,0.000000
63.000000,274.000000,0.000000
63.000000,278.000000,0.000000
63.000000,282.000000,0.000000
63.000000,286.000000,0.000000
63.000000,290.000000,0.000000
63.000000,294.000000,0.000000
63.000000,298.000000,0.000000
63.000000,302.000000,0.000000
63.000000,306.000000,0.000000
63.000000,310.000000,0.000000
63.000000,314.000000,0.000000
63.000000,318.000000,0.000000
63.000000,322.000000,0.000000
63.000000,326.000000,0.000000
63.000000,330.000000,0.000000
63.000000,334.000000,0.000000
63.000000,338.000000,0.000000
63.000000,342.000000,0.000000
63.000000,346.000000,0.000000
63.000000,350.000000,0.000000
63.000000,354.000000,0.000000
63.000000,358.000000,0.000000
65.000000,2.000000,0.000000
65.000000,6.000000,0.000000
65.000000,10.000000,0.000000
65.000000,14.000000,0.000000
65.000000,18.000000,0.000000
65.000000,22.000000,0.000000
65.000000,26.000000,0.000000
65.000000,30.000000,0.000000
65.000000,34.000000,0.000000
65.000000,38.000000,0.000000
65.000000,42.000000,0.000000
65.000000,46.000000,0.000000
65.000000,50.000000,0.000000
65.000000,54.000000,0.000000
65.000000,58.000000,0.000000
65.000000,62.000000,0.000000
65.000000,66.000000,0.000000
65.000000,70.000000,0.000000
65.000000,74.000000,0.000000
65.000000,78.000000,0.000000
65.000000,82.000000,0.000000
65.000000,86.000000,0.000000
65.000000,90.000000,0.000000
65.000000,94.000000,0.000000
65.000000,98.000000,0.000000
65.000000,102.000000,0.000000
65.000000,106.000000,0.000000
65.000000,110.000000,0.000000
65.000000,114.000000,0.000000
65.000000,118.000000,0.000000
65.000000,122.000000,0.000000
65.000000,126.000000,0.000000
65.000000,130.000000,0.000000
65.000000,134.000000,0.000000
65.000000,138.000000,0.000000
65.000000,142.000000,0.000000
65.000000,146.000000,0.000000
65.000000,150.000000,0.000000
65.000000,154.000000,0.000000
65.000000,158.000000,0.000000
65.000000,162.000000,0.000000
65.000000,166.000000,0.000000
65.000000,170.000000,0.000000
65.000000,174.000000,0.000000
65.000000,178.000000,0.000000
65.000000,182.000000,0.000000
65.000000,186.000000,0.000000
65.000000,190.000000,0.000000
65.000000,194.000000,0.000000
65.000000,198.000000,0.000000
65.000000,202.000000,0.000000
65.000000,206.000000,0.000000
65.000000,210.000000,0.000000
65.000000,214.000000,0.000000
65.000000,218.000000,0.000000
65.000000,222.000000,0.000000
65.000000,226.000000,0.000000
65.000000,230.000000,0.000000
65.000000,234.000000,0.000000
65.000000,238.000000,0.000000
65.000000,242.000000,0.000000
65.000000,246.000000,0.000000
65.000000,250.000000,0.000000
65.000000,254.000000,0.000000
65.000000,258.000000,0.000000
65.000000,262.000000,0.000000
65.000000,266.000000,0.000000
65.000000,270.000000,0.000000
65.000000,274.000000,0.000000
65.000000,278.000000,0.000000
65.000000,282.000000,0.000000
65.000000,286.000000,0.000000
65.000000,290.000000,0.000000
65.000000,294.000000,0.000000
65.000000,298.000000,0.000000
65.000000,302.000000,0.000000
65.000000,306.000000,0.000000
65.000000,310.000000,0.000000
65.000000,314.000000,0.000000
65.000000,318.000000,0.000000
65.000000,322.000000,0.000000
65.000000,326.000000,0.000000
65.000000,330.000000,0.000000
65.000000,334.000000,0.000000
65.000000,338.000000,0.000000
65.000000,342.000000,0.000000
65.000000,346.000000,0.000000
65.000000,350.000000,0.000000
65.000000,354.000000,0.000000
65.000000,358.000000,0.000000
67.000000,2.000000,0.000000
67.000000,6.000000,0.000000
67.000000,10.000000,0.000000
67.000000,14.000000,0.000000
67.000000,18.000000,0.000000
67.000000,22.000000,0.000000
67.000000,26.000000,0.000000
67.000000,30.000000,0.000000
67.000000,34.000000,0.000000
67.000000,38.000000,0.000000
67.000000,42.000000,0.000000
67.000000,46.000000,0.000000
67.000000,50.000000,0.000000
67.000000,54.000000,0.000000
67.000000,58.000000,0.000000
67.000000,62.000000,0.000000
67.000000,66.000000,0.000000
67.000000,70.000000,0.000000
67.000000,74.000000,0.000000
67.000000,78.000000,0.000000
67.000000,82.000000,0.000000
67.000000,86.000000,0.000000
67.000000,90.000000,0.000000
67.000000,94.000000,0.000000
67.000000,98.000000,0.000000
67.000000,102.000000,0.000000
67.000000,106.000000,0.000000
67.000000,110.000000,0.000000
67.000000,114.000000,0.000000
67.000000,118.000000,0.000000
67.000000,122.000000,0.000000
67.000000,126.000000,0.000000
67.000000,130.000000,0.000000
67.000000,134.000000,0.000000
67.000000,138.000000,0.000000
67.000000,142.000000,0.000000
67.000000,146.000000,0.000000
67.000000,150.000000,0.000000
67.000000,154.000000,0.000000
67.000000,158.000000,0.000000
67.000000,162.000000,0.000000
67.000000,166.000000,0.000000
67.000000,170.000000,0.000000
67.000000,174.000000,0.000000
67.000000,178.000000,0.000000
67.000000,182.000000,0.000000
67.000000,186.000000,0.000000
67.000000,190.000000,0.000000
67.000000,194.000000,0.000000
67.000000,198.000000,0.000000
67.000000,202.000000,0.000000
67.000000,206.000000,0.000000
67.000000,210.000000,0.000000
67.000000,214.000000,0.000000
67.000000,218.000000,0.000000
67.000000,222.000000,0.000000
67.000000,226.000000,0.000000
67.000000,230.000000,0.000000
67.000000,234.000000,0.000000
67.000000,238.000000,0.000000
67.000000,242.000000,0.000000
67.000000,246.000000,0.000000
67.000000,250.000000,0.000000
67.000000,254.000000,0.000000
67.000000,258.000000,0.000000
67.000000,262.000000,0.000000
67.000000,266.000000,0.000000
67.000000,270.000000,0.000000
67.000000,274.000000,0.000000
67.000000,278.000000,0.000000
67.000000,282.000000,0.000000
67.000000,286.000000,0.000000
67.000000,290.000000,0.000000
67.000000,294.000000,0.000000
67.000000,298.000000,0.000000
67.000000,302.000000,0.000000
67.000000,306.000000,0.000000
67.000000,310.000000,0.000000
67.000000,314.000000,0.000000
67.000000,318.000000,0.000000
67.000000,322.000000,0.000000
67.000000,326.000000,0.000000
67.000000,330.000000,0.000000
67.000000,334.000000,0.000000
67.000000,338.000000,0.000000
67.000000,342.000000,0.000000
67.000000,346.000000,0.000000
67.000000,350.000000,0.000000
67.000000,354.000000,0.000000
67.000000,358.000000,0.000000
69.000000,2.000000,0.000000
69.000000,6.000000,0.000000
69.000000,10.000000,0.000000
69.000000,14.000000,0.000000
69.000000,18.000000,0.000000
69.000000,22.000000,0.000000
69.000000,26.000000,0.000000
69.000000,30.000000,0.000000
69.000000,34.000000,0.000000
69.000000,38.000000,0.000000
69.000000,42.000000,0.000000
69.000000,46.000000,0.000000
69.000000,50.000000,0.000000
69.000000,54.000000,0.000000
69.000000,58.000000,0.000000
69.000000,62.000000,0.000000
69.000000,66.000000,0.000000
69.000000,70.000000,0.000000
69.000000,74.000000,0.000000
69.000000,78.000000,0.000000
69.000000,82.000000,0.000000
69.000000,86.000000,0.000000
69.000000,90.000000,0.000000
69.000000,94.000000,0.000000
69.000000,98.000000,0.000000
69.000000,102.000000,0.000000
69.000000,106.000000,0.000000
69.000000,110.000000,0.000000
69.000000,114.000000,0.000000
69.000000,118.000000,0.000000
69.000000,122.000000,0.000000
69.000000,126.000000,0.000000
69.000000,130.000000,0.000000
69.000000,134.000000,0.000000
69.000000,138.000000,0.000000
69.000000,142.000000,0.000000
69.000000,146.000000,0.000000
69.000000,150.000000,0.000000
69.000000,154.000000,0.000000
69.000000,158.000000,0.000000
69.000000,162.000000,0.000000
69.000000,166.000000,0.000000
69.000000,170.000000,0.000000
69.000000,174.000000,0.000000
69.000000,178.000000,0.000000
69.000000,182.000000,0.000000
69.000000,186.000000,0.000000
69.000000,190.000000,0.000000
69.000000,194.000000,0.000000
69.000000,198.000000,0.000000
69.000000,202.000000,0.000000
69.000000,206.000000,0.000000
69.000000,210.000000,0.000000
69.000000,214.000000,0.000000
69.000000,218.000000,0.000000
69.000000,222.000000,0.000000
69.000000,226.000000,0.000000
69.000000,230.000000,0.000000
69.000000,234.000000,0.000000
69.000000,238.000000,0.000000
69.000000,242.000000,0.000000
69.000000,246.000000,0.000000
69.000000,250.000000,0.000000
69.000000,254.000000,0.000000
69.000000,258.000000,0.000000
69.000000,262.000000,0.000000
69.000000,266.000000,0.000000
69.000000,270.000000,0.000000
69.000000,274.000000,0.000000
69.000000,278.000000,0.000000
69.000000,282.000000,0.000000
69.000000,286.000000,0.000000
69.000000,290.000000,0.000000
69.000000,294.000000,0.000000
69.000000,298.000000,0.000000
69.000000,302.000000,0.000000
69.000000,306.000000,0.000000
69.000000,310.000000,0.000000
69.000000,314.000000,0.000000
69.000000,318.000000,0.000000
69.000000,322.000000,0.000000
69.000000,326.000000,0.000000
69.000000,330.000000,0.000000
69.000000,334.000000,0.000000
69.000000,338.000000,0.000000
69.000000,342.000000,0.000000
69.000000,346.000000,0.000000
69.000000,350.000000,0.000000
69.000000,354.000000,0.000000
69.000000,358.000000,0.000000
71.000000,2.000000,0.000000
71.000000,6.000000,0.000000
71.000000,10.000000,0.000000
71.000000,14.000000,0.000000
71.000000,18.000000,0.000000
71.000000,22.000000,0.000000
71.000000,26.000000,0.000000
71.000000,30.000000,0.000000
71.000000,34.000000,0.000000
71.000000,38.000000,0.000000
71.000000,42.000000,0.000000
71.000000,46.000000,0.000000
71.000000,50.000000,0.000000
71.000000,54.000000,0.000000
71.000000,58.000000,0.000000
71.000000,62.000000,0.000000
71.000000,66.000000,0.000000
71.000000,70.000000,0.000000
71.000000,74.000000,0.000000
71.000000,78.000000,0.000000
71.000000,82.000000,0.000000
71.000000,86.000000,0.000000
71.000000,90.000000,0.000000
71.000000,94.000000,0.000000
71.000000,98.000000,0.000000
71.000000,102.000000,0.000000
71.000000,106.000000,0.000000
71.000000,110.000000,0.000000
71.000000,114.000000,0.000000
71.000000,118.000000,0.000000
71.000000,122.000000,0.000000
71.000000,126.000000,0.000000
71.000000,130.000000,0.000000
71.000000,134.000000,0.000000
71.000000,138.000000,0.000000
71.000000,142.000000,0.000000
71.000000,146.000000,0.000000
71.000000,150.000000,0.000000
71.000000,154.000000,0.000000
71.000000,158.000000,0.000000
71.000000,162.000000,0.000000
71.000000,166.000000,0.000000
71.000000,170.000000,0.000000
71.000000,174.000000,0.000000
71.000000,178.000000,0.000000
71.000000,182.000000,0.000000
71.000000,186.000000,0.000000
71.000000,190.000000,0.000000
71.000000,194.000000,0.000000
71.000000,198.000000,0.000000
71.000000,202.000000,0.000000
71.000000,206.000000,0.000000
71.000000,210.000000,0.000000
71.000000,214.000000,0.000000
71.000000,218.000000,0.000000
71.000000,222.000000,0.000000
71.000000,226.000000,0.000000
71.000000,230.000000,0.000000
71.000000,234.000000,0.000000
71.000000,238.000000,0.000000
71.000000,242.000000,0.000000
71.000000,246.000000,0.000000
71.000000,250.000000,0.000000
71.000000,254.000000,0.000000
71.000000,258.000000,0.000000
71.000000,262.000000,0.000000
71.000000,266.000000,0.000000
71.000000,270.000000,0.000000
71.000000,274.000000,0.000000
71.000000,278.000000,0.000000
71.000000,282.000000,0.000000
71.000000,286.000000,0.000000
71.000000,290.000000,0.000000
71.000000,294.000000,0.000000
71.000000,298.000000,0.000000
71.000000,302.000000,0.000000
71.000000,306.000000,0.000000
71.000000,310.000000,0.000000
71.000000,314.000000,0.000000
71.000000,318.000000,0.000000
71.000000,322.000000,0.000000
71.000000,326.000000,0.000000
71.000000,330.000000,0.000000
71.000000,334.000000,0.000000
71.000000,338.000000,0.000000
71.000000,342.000000,0.000000
71.000000,346.000000,0.000000
71.000000,350.000000,0.000000
71.000000,354.000000,0.000000
71.000000,358.000000,0.000000
73.000000,2.000000,0.000000
73.000000,6.000000,0.000000
73.000000,10.000000,0.000000
73.000000,14.000000,0.000000
73.000000,18.000000,0.000000
73.000000,22.000000,0.000000
73.000000,26.000000,0.000000
73.000000,30.000000,0.000000
73.000000,34.000000,0.000000
73.000000,38.000000,0.000000
73.000000,42.000000,0.000000
73.000000,46.000000,0.000000
73.000000,50.000000,0.000000
73.000000,54.000000,0.000000
73.000000,58.000000,0.000000
73.000000,62.000000,0.000000
73.000000,66.000000,0.000000
73.000000,70.000000,0.000000
73.000000,74.000000,0.000000
73.000000,78.000000,0.000000
73.000000,82.000000,0.000000
73.000000,86.000000,0.000000
73.000000,90.000000,0.000000
73.000000,94.000000,0.000000
73.000000,98.000000,0.000000
73.000000,102.000000,0.000000
73.000000,106.000000,0.000000
73.000000,110.000000,0.000000
73.000000,114.000000,0.000000
73.000000,118.000000,0.000000
73.000000,122.000000,0.000000
73.000000,126.000000,0.000000
73.000000,130.000000,0.000000
73.000000,134.000000,0.000000
73.000000,138.000000,0.000000
73.000000,142.000000,0.000000
73.000000,146.000000,0.000000
73.000000,150.000000,0.000000
73.000000,154.000000,0.000000
73.000000,158.000000,0.000000
73.000000,162.000000,0.000000
73.000000,166.000000,0.000000
73.000000,170.000000,0.000000
73.000000,174.000000,0.000000
73.000000,178.000000,0.000000
73.000000,182.000000,0.000000
73.000000,186.000000,0.000000
73.000000,190.000000,0.000000
73.000000,194.000000,0.000000
73.000000,198.000000,0.000000
73.000000,202.000000,0.000000
73.000000,206.000000,0.000000
73.000000,210.000000,0.000000
73.000000,214.000000,0.000000
73.000000,218.000000,0.000000
73.000000,222.000000,0.000000
73.000000,226.000000,0.000000
73.000000,230.000000,0.000000
73.000000,234.000000,0.000000
73.000000,238.000000,0.000000
73.000000,242.000000,0.000000
73.000000,246.000000,0.000000
73.000000,250.000000,0.000000
73.000000,254.000000,0.000000
73.000000,258.000000,0.000000
73.000000,262.000000,0.000000
73.000000,266.000000,0.000000
73.000000,270.000000,0.000000
73.000000,274.000000,0.000000
73.000000,278.000000,0.000000
73.000000,282.000000,0.000000
73.000000,286.000000,0.000000
73.000000,290.000000,0.000000
73.000000,294.000000,0.000000
73.000000,298.000000,0.000000
73.000000,302.000000,0.000000
73.000000,306.000000,0.000000
73.000000,310.000000,0.000000
73.000000,314.000000,0.000000
73.000000,318.000000,0.000000
73.000000,322.000000,0.000000
73.000000,326.000000,0.000000
73.000000,330.000000,0.000000
73.000000,334.000000,0.000000
73.000000,338.000000,0.000000
73.000000,342.000000,0.000000
73.000000,346.000000,0.000000
73.000000,350.000000,0.000000
73.000000,354.000000,0.000000
73.000000,358.000000,0.000000
75.000000,2.000000,0.000000
75.000000,6.000000,0.000000
75.000000,10.000000,0.000000
75.000000,14.000000,0.000000
75.000000,18.000000,0.000000
75.000000,22.000000,0.000000
75.000000,26.000000,0.000000
75.000000,30.000000,0.000000
75.000000,34.000000,0.000000
75.000000,38.000000,0.000000
75.000000,42.000000,0.000000
75.000000,46.000000,0.000000
75.000000,50.000000,0.000000
75.000000,54.000000,0.000000
75.000000,58.000000,0.000000
75.000000,62.000000,0.000000
75.000000,66.000000,0.000000
75.000000,70.000000,0.000000
75.000000,74.000000,0.000000
75.000000,78.000000,0.000000
75.000000,82.000000,0.000000
75.000000,86.000000,0.000000
75.000000,90.000000,0.000000
75.000000,94.000000,0.000000
75.000000,98.000000,0.000000
75.000000,102.000000,0.000000
75.000000,106.000000,0.000000
75.000000,110.000000,0.000000
75.000000,114.000000,0.000000
75.000000,118.000000,0.000000
75.000000,122.000000,0.000000
75.000000,126.000000,0.000000
75.000000,130.000000,0.000000
75.000000,134.000000,0.000000
75.000000,138.000000,0.000000
75.000000,142.000000,0.000000
75.000000,146.000000,0.000000
75.000000,150.000000,0.000000
75.000000,154.000000,0.000000
75.000000,158.000000,0.000000
75.000000,162.000000,0.000000
75.000000,166.000000,0.000000
75.000000,170.000000,0.000000
75.000000,174.000000,0.000000
75.000000,178.000000,0.000000
75.000000,182.000000,0.000000
75.000000,186.000000,0.000000
75.000000,190.000000,0.000000
75.000000,194.000000,0.000000
75.000000,198.000000,0.000000
75.000000,202.000000,0.000000
75.000000,206.000000,0.000000
75.000000,210.000000,0.000000
75.000000,214.000000,0.000000
75.000000,218.000000,0.000000
75.000000,222.000000,0.000000
75.000000,226.000000,0.000000
75.000000,230.000000,0.000000
75.000000,234.000000,0.000000
75.000000,238.000000,0.000000
75.000000,242.000000,0.000000
75.000000,246.000000,0.000000
75.000000,250.000000,0.000000
75.000000,254.000000,0.000000
75.000000,258.000000,0.000000
75.000000,262.000000,0.000000
75.000000,266.000000,0.000000
75.000000,270.000000,0.000000
75.000000,274.000000,0.000000
75.000000,278.000000,0.000000
75.000000,282.000000,0.000000
75.000000,286.000000,0.000000
75.000000,290.000000,0.000000
75.000000,294.000000,0.000000
75.000000,298.000000,0.000000
75.000000,302.000000,0.000000
75.000000,306.000000,0.000000
75.000000,310.000000,0.000000
75.000000,314.000000,0.000000
75.000000,318.000000,0.000000
75.000000,322.000000,0.000000
75.000000,326.000000,0.000000
75.000000,330.000000,0.000000
75.000000,334.000000,0.000000
75.000000,338.000000,0.000000
75.000000,342.000000,0.000000
75.000000,346.000000,0.000000
75.000000,350.000000,0.000000
75.000000,354.000000,0.000000
75.000000,358.000000,0.000000
77.000000,2.000000,0.000000
77.000000,6.000000,0.000000
77.000000,10.000000,0.000000
77.000000,14.000000,0.000000
77.000000,18.000000,0.000000
77.000000,22.000000,0.000000
77.000000,26.000000,0.000000
77.000000,30.000000,0.000000
77.000000,34.000000,0.000000
77.000000,38.000000,0.000000
77.000000,42.000000,0.000000
77.000000,46.000000,0.000000
77.000000,50.000000,0.000000
77.000000,54.000000,0.000000
77.000000,58.000000,0.000000
77.000000,62.000000,0.000000
77.000000,66.000000,0.000000
77.000000,70.000000,0.000000
77.000000,74.000000,0.000000
77.000000,78.000000,0.000000
77.000000,82.000000,0.000000
77.000000,86.000000,0.000000
77.000000,90.000000,0.000000
77.000000,94.000000,0.000000
77.000000,98.000000,0.000000
77.000000,102.000000,0.000000
77.000000,106.000000,0.000000
77.000000,110.000000,0.000000
77.000000,114.000000,0.000000
77.000000,118.000000,0.000000
77.000000,122.000000,0.000000
77.000000,126.000000,0.000000
77.000000,130.000000,0.000000
77.000000,134.000000,0.000000
77.000000,138.000000,0.000000
77.000000,142.000000,0.000000
77.000000,146.000000,0.000000
77.000000,150.000000,0.000000
77.000000,154.000000,0.000000
77.000000,158.000000,0.000000
77.000000,162.000000,0.000000
77.000000,166.000000,0.000000
77.000000,170.000000,0.000000
77.000000,174.000000,0.000000
77.000000,178.000000,0.000000
77.000000,182.000000,0.000000
77.000000,186.000000,0.000000
77.000000,190.000000,0.000000
77.000000,194.000000,0.000000
77.000000,198.000000,0.000000
77.000000,202.000000,0.000000
77.000000,206.000000,0.000000
77.000000,210.000000,0.000000
77.000000,214.000000,0.000000
77.000000,218.000000,0.000000
77.000000,222.000000,0.000000
77.000000,226.000000,0.000000
77.000000,230.000000,0.000000
77.000000,234.000000,0.000000
77.000000,238.000000,0.000000
77.000000,242.000000,0.000000
77.000000,246.000000,0.000000
77.000000,250.000000,0.000000
77.000000,254.000000,0.000000
77.000000,258.000000,0.000000
77.000000,262.000000,0.000000
77.000000,266.000000,0.000000
77.000000,270.000000,0.000000
77.000000,274.000000,0.000000
77.000000,278.000000,0.000000
77.000000,282.000000,0.000000
77.000000,286.000000,0.000000
77.000000,290.000000,0.000000
77.000000,294.000000,0.000000
77.000000,298.000000,0.000000
77.000000,302.000000,0.000000
77.000000,306.000000,0.000000
77.000000,310.000000,0.000000
77.000000,314.000000,0.000000
77.000000,318.000000,0.000000
77.000000,322.000000,0.000000
77.000000,326.000000,0.000000
77.000000,330.000000,0.000000
77.000000,334.000000,0.000000
77.000000,338.000000,0.000000
77.000000,342.000000,0.000000
77.000000,346.000000,0.000000
77.000000,350.000000,0.000000
77.000000,354.000000,0.000000
77.000000,358.000000,0.000000
79.000000,2.000000,0.000000
79.000000,6.000000,0.000000
79.000000,10.000000,0.000000
79.000000,14.000000,0.000000
79.000000,18.000000,0.000000
79.000000,22.000000,0.000000
79.000000,26.000000,0.000000
79.000000,30.000000,0.000000
79.000000,34.000000,0.000000
79.000000,38.000000,0.000000
79.000000,42.000000,0.000000
79.000000,46.000000,0.000000
79.000000,50.000000,0.000000
79.000000,54.000000,0.000000
79.000000,58.000000,0.000000
79.000000,62.000000,0.000000
79.000000,66.000000,0.000000
79.000000,70.000000,0.000000
79.000000,74.000000,0.000000
79.000000,78.000000,0.000000
79.000000,82.000000,0.000000
79.000000,86.000000,0.000000
79.000000,90.000000,0.000000
79.000000,94.000000,0.000000
79.000000,98.000000,0.000000
79.000000,102.000000,0.000000
79.000000,106.000000,0.000000
79.000000,110.000000,0.000000
79.000000,114.000000,0.000000
79.000000,118.000000,0.000000
79.000000,122.000000,0.000000
79.000000,126.000000,0.000000
79.000000,130.000000,0.000000
79.000000,134.000000,0.000000
79.000000,138.000000,0.000000
79.000000,142.000000,0.000000
79.000000,146.000000,0.000000
79.000000,150.000000,0.000000
79.000000,154.000000,0.000000
79.000000,158.000000,0.000000
79.000000,162.000000,0.000000
79.000000,166.000000,0.000000
79.000000,170.000000,0.000000
79.000000,174.000000,0.000000
79.000000,178.000000,0.000000
79.000000,182.000000,0.000000
79.000000,186.000000,0.000000
79.000000,190.000000,0.000000
79.000000,194.000000,0.000000
79.000000,198.000000,0.000000
79.000000,202.000000,0.000000
79.000000,206.000000,0.000000
79.000000,210.000000,0.000000
79.000000,214.000000,0.000000
79.000000,218.000000,0.000000
79.000000,222.000000,0.000000
79.000000,226.000000,0.000000
79.000000,230.000000,0.000000
79.000000,234.000000,0.000000
79.000000,238.000000,0.000000
79.000000,242.000000,0.000000
79.000000,246.000000,0.000000
79.000000,250.000000,0.000000
79.000000,254.000000,0.000000
79.000000,258.000000,0.000000
79.000000,262.000000,0.000000
79.000000,266.000000,0.000000
79.000000,270.000000,0.000000
79.000000,274.000000,0.000000
79.000000,278.000000,0.000000
79.000000,282.000000,0.000000
79.000000,286.000000,0.000000
79.000000,290.000000,0.000000
79.000000,294.000000,0.000000
79.000000,298.000000,0.000000
79.000000,302.000000,0.000000
79.000000,306.000000,0.000000
79.000000,310.000000,0.000000
79.000000,314.000000,0.000000
79.000000,318.000000,0.000000
79.000000,322.000000,0.000000
79.000000,326.000000,0.000000
79.000000,330.000000,0.000000
79.000000,334.000000,0.000000
79.000000,338.000000,0.000000
79.000000,342.000000,0.000000
79.000000,346.000000,0.000000
79.000000,350.000000,0.000000
79.000000,354.000000,0.000000
79.000000,358.000000,0.000000
81.000000,2.000000,0.000000
81.000000,6.000000,0.000000
81.000000,10.000000,0.000000
81.000000,14.000000,0.000000
81.000000,18.000000,0.000000
81.000000,22.000000,0.000000
81.000000,26.000000,0.000000
81.000000,30.000000,0.000000
81.000000,34.000000,0.000000
81.000000,38.000000,0.000000
81.000000,42.000000,0.000000
81.000000,46.000000,0.000000
81.000000,50.000000,0.000000
81.000000,54.000000,0.000000
81.000000,58.000000,0.000000
81.000000,62.000000,0.000000
81.000000,66.000000,0.000000
81.000000,70.000000,0.000000
81.000000,74.000000,0.000000
81.000000,78.000000,0.000000
81.000000,82.000000,0.000000
81.000000,86.000000,0.000000
81.000000,90.000000,0.000000
81.000000,94.000000,0.000000
81.000000,98.000000,0.000000
81.000000,102.000000,0.000000
81.000000,106.000000,0.000000
81.000000,110.000000,0.000000
81.000000,114.000000,0.000000
81.000000,118.000000,0.000000
81.000000,122.000000,0.000000
81.000000,126.000000,0.000000
81.000000,130.000000,0.000000
81.000000,134.000000,0.000000
81.000000,138.000000,0.000000
81.000000,142.000000,0.000000
81.000000,146.000000,0.000000
81.000000,150.000000,0.000000
81.000000,154.000000,0.000000
81.000000,158.000000,0.000000
81.000000,162.000000,0.000000
81.000000,166.000000,0.000000
81.000000,170.000000,0.000000
81.000000,174.000000,0.000000
81.000000,178.000000,0.000000
81.000000,182.000000,0.000000
81.000000,186.000000,0.000000
81.000000,190.000000,0.000000
81.000000,194.000000,0.000000
81.000000,198.000000,0.000000
81.000000,202.000000,0.000000
81.000000,206.000000,0.000000
81.000000,210.000000,0.000000
81.000000,214.000000,0.000000
81.000000,218.000000,0.000000
81.000000,222.000000,0.000000
81.000000,226.000000,0.000000
81.000000,230.000000,0.000000
81.000000,234.000000,0.000000
81.000000,238.000000,0.000000
81.000000,242.000000,0.000000
81.000000,246.000000,0.000000
81.000000,250.000000,0.000000
81.000000,254.000000,0.000000
81.000000,258.000000,0.000000
81.000000,262.000000,0.000000
81.000000,266.000000,0.000000
81.000000,270.000000,0.000000
81.000000,274.000000,0.000000
81.000000,278.000000,0.000000
81.000000,282.000000,0.000000
81.000000,286.000000,0.000000
